"ID","Age","DistanceFromHome","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravel","Education","EnvironmentSatisfaction","JobInvolvement","JobLevel","JobSatisfaction","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","WorkLifeBalance","Department.Human Resources","Department.Research & Development","Department.Sales","EducationField.Human Resources","EducationField.Life Sciences","EducationField.Marketing","EducationField.Medical","EducationField.Other","EducationField.Technical Degree","Gender.Female","Gender.Male","JobRole.Healthcare Representative","JobRole.Human Resources","JobRole.Laboratory Technician","JobRole.Manager","JobRole.Manufacturing Director","JobRole.Research Director","JobRole.Research Scientist","JobRole.Sales Executive","JobRole.Sales Representative","MaritalStatus.Divorced","MaritalStatus.Married","MaritalStatus.Single","OverTime.No","OverTime.Yes"
483,40,10,2213,3,13,10,3,7,7,1,7,1,4,4,4,1,3,3,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
585,30,7,2983,0,14,4,3,3,2,1,2,1,1,4,3,1,2,3,1,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
771,35,2,5093,2,11,16,2,1,0,0,0,0,4,4,3,2,1,3,1,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1475,44,20,3420,1,13,6,3,5,2,1,3,1,3,4,3,1,2,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
74,35,18,9069,1,22,9,3,9,8,1,8,2,5,2,3,3,1,4,4,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
879,25,3,4194,1,18,5,3,5,3,0,3,1,1,3,3,2,1,3,4,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1196,37,1,6474,1,13,14,2,14,8,3,11,1,3,4,2,2,4,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
976,52,1,17099,2,15,26,2,9,8,7,8,1,2,4,3,4,4,3,2,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1265,34,20,2585,0,17,2,5,1,0,0,0,1,3,3,4,1,3,3,4,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
743,38,1,7861,4,14,10,4,1,0,0,0,1,3,3,3,3,3,3,4,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1019,22,8,2451,1,15,4,3,4,3,1,1,1,1,2,1,1,1,3,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1128,40,14,19626,1,14,21,2,20,7,4,9,1,3,3,2,5,3,3,1,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
592,36,10,9980,1,14,10,3,10,3,9,7,0,4,2,3,3,4,3,4,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1307,39,13,17123,6,13,21,4,19,9,15,2,1,4,3,2,4,2,3,4,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1068,26,1,2007,1,13,5,5,5,3,1,3,2,1,1,2,1,3,3,3,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2018,25,8,4907,0,22,6,3,5,3,0,4,1,2,1,3,2,3,4,2,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
990,36,8,5079,4,13,12,3,7,7,0,7,0,4,1,3,2,4,3,4,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
709,38,7,4028,0,20,8,2,7,7,0,5,1,4,4,2,2,4,4,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1481,44,1,4768,7,12,11,4,1,0,0,0,2,5,1,3,2,3,3,3,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1011,31,1,4148,1,12,4,1,4,3,0,3,2,1,3,3,2,1,3,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
650,31,13,4233,2,17,9,2,3,1,1,2,1,4,2,3,2,1,3,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
714,27,3,4647,1,20,6,3,6,5,0,4,2,1,4,4,2,4,4,2,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
112,56,7,7260,4,11,37,3,6,4,0,2,1,3,4,1,3,4,3,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1034,55,18,6385,3,14,17,3,8,7,6,7,2,4,3,3,2,2,3,4,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1397,39,25,10920,3,21,13,2,6,4,0,5,0,2,3,3,3,3,4,2,1,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1394,37,4,2996,7,15,8,2,6,4,1,3,1,1,3,3,1,3,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
699,36,9,8847,2,11,13,2,3,2,0,2,1,2,2,2,2,2,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1411,37,11,3629,4,18,8,6,3,2,0,2,1,3,1,3,1,3,3,1,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1535,34,1,7083,1,14,10,3,10,9,8,6,1,3,4,2,3,3,3,4,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
601,40,6,13237,7,15,22,3,20,6,5,13,1,3,2,3,4,3,3,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1563,38,10,6077,3,11,10,2,6,3,1,2,2,4,3,3,2,3,3,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1658,34,3,5433,1,12,11,2,11,8,7,9,1,3,4,3,2,2,3,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
91,59,1,5473,7,11,20,2,4,3,1,3,2,1,1,2,2,3,3,4,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1185,35,4,2376,1,13,2,2,2,2,2,2,2,4,4,2,1,4,3,2,1,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
445,39,3,5238,4,18,12,3,1,0,0,0,1,2,4,3,2,3,3,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
412,28,16,5661,0,19,9,2,8,3,0,7,1,2,2,4,2,1,3,3,0,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
645,25,13,2096,1,11,7,1,7,4,0,6,1,1,2,3,1,3,3,3,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1709,29,9,2974,9,17,9,2,5,3,1,2,1,4,4,3,1,3,3,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1002,45,23,3633,1,15,9,2,9,8,0,8,0,2,4,3,2,1,3,3,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
715,37,10,4680,3,17,4,2,1,0,0,0,1,2,4,4,1,4,3,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1546,45,28,2132,4,20,8,3,5,4,0,3,1,3,4,3,1,4,4,4,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1756,33,2,5147,8,15,13,2,11,7,1,7,0,3,4,3,2,2,3,4,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
683,34,1,2691,1,12,10,4,10,9,8,8,1,5,2,3,1,4,3,4,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1071,56,9,2942,2,19,18,4,5,4,0,3,2,3,1,3,1,3,3,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1017,30,5,2422,0,17,4,3,3,2,1,2,2,3,2,3,1,2,3,1,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1025,41,7,5003,6,14,8,6,2,2,2,1,1,2,4,3,2,3,3,2,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1661,49,6,13966,2,19,30,3,15,11,2,12,1,1,3,2,4,3,3,2,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
201,19,3,1483,1,14,1,3,1,0,0,0,1,1,2,3,1,2,3,4,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1045,45,11,17650,3,13,26,4,9,3,1,1,1,2,4,3,4,4,3,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1206,44,17,2290,2,13,6,3,0,0,0,0,0,3,4,1,1,3,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
766,29,10,2297,1,14,2,2,2,2,2,2,1,3,4,3,1,2,3,4,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1137,35,11,4968,1,11,5,3,5,2,0,2,2,2,4,3,2,4,3,4,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
769,53,6,2450,2,17,19,4,2,2,2,2,1,3,4,3,2,4,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1279,21,10,2625,1,20,2,2,2,2,2,2,2,2,1,2,1,3,4,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1918,26,6,2544,0,18,8,3,7,7,7,7,2,3,3,4,1,4,3,1,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
487,46,7,5258,2,14,7,2,1,0,0,0,0,4,3,3,2,3,3,3,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
820,47,2,16752,1,11,26,3,26,14,3,0,1,2,3,3,4,4,3,3,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
302,45,6,8865,6,12,23,2,19,7,12,8,0,3,4,2,3,4,3,4,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2031,42,2,18880,5,11,24,2,22,6,4,14,1,3,1,3,5,3,3,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1173,24,24,3597,8,22,6,2,4,3,1,2,1,3,4,3,1,2,4,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
408,51,2,5482,5,18,13,3,4,1,1,2,1,3,4,1,2,2,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1212,40,2,4327,5,12,5,2,0,0,0,0,2,4,2,3,2,2,3,4,3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1929,39,21,5736,6,19,10,1,3,2,1,2,0,4,1,1,2,3,3,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
856,35,27,2559,1,11,6,3,6,5,1,1,1,1,3,2,1,1,3,4,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
206,45,9,2348,8,18,20,2,17,9,0,15,1,3,2,3,2,2,3,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1362,36,7,4639,2,16,17,2,15,7,6,13,2,3,1,4,2,1,3,4,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
449,27,1,6349,0,13,6,0,5,4,1,4,0,1,3,3,2,2,3,4,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
648,30,12,2033,1,18,1,2,1,0,0,0,2,4,2,2,1,1,3,3,1,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1114,33,7,4302,0,17,4,3,3,2,0,2,2,3,4,3,2,2,3,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
721,39,2,4553,1,11,20,4,20,7,11,10,1,4,4,2,2,3,3,1,0,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1015,30,8,11416,0,12,9,4,8,7,1,7,1,2,2,4,3,1,3,3,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1703,44,2,7879,1,19,9,2,8,7,6,7,1,3,3,4,3,4,3,2,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
56,27,8,8726,1,15,9,0,9,8,1,7,2,3,4,3,3,3,3,4,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1028,35,10,3917,1,20,3,4,3,2,1,2,1,3,2,3,1,4,4,1,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
394,26,16,2373,2,13,5,2,3,2,0,2,1,4,1,3,1,2,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1038,52,2,19845,1,15,33,3,32,14,6,9,1,1,1,1,5,4,3,4,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1502,33,4,3838,8,11,8,5,5,4,0,2,1,4,1,2,1,2,3,4,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1188,43,9,5346,8,13,7,2,4,3,1,3,1,3,1,1,2,3,3,2,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1644,48,4,15202,2,25,23,3,2,2,2,2,2,5,3,2,4,4,4,2,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1267,44,5,18213,7,11,26,5,22,9,3,10,1,3,2,3,5,2,3,3,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1854,42,10,2936,3,22,10,1,6,3,3,3,0,4,3,3,1,3,4,2,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
523,34,4,6538,9,15,6,3,3,2,1,2,0,4,3,3,2,3,3,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1331,31,1,2302,1,11,3,2,3,2,2,2,2,3,4,3,1,2,3,1,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
874,44,8,2818,2,24,10,2,3,2,0,2,1,4,1,4,1,4,4,3,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
992,33,17,17444,1,11,10,2,10,8,6,0,0,3,4,3,4,3,3,4,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1405,27,17,2394,1,13,8,2,8,2,7,7,1,4,4,3,1,3,3,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1344,34,9,8500,0,11,10,0,9,7,1,6,1,3,4,3,3,4,3,4,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1513,29,2,3180,0,13,4,3,3,2,0,2,2,1,4,3,1,2,3,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
986,40,24,13194,4,16,22,2,1,0,0,0,0,3,2,4,4,2,3,4,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1651,36,5,8008,4,12,9,6,3,2,0,2,1,4,2,3,3,1,3,3,2,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
49,35,2,2014,1,13,2,3,2,2,2,2,1,3,4,3,1,4,3,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1106,25,4,3691,1,15,7,3,7,7,5,6,1,1,4,3,1,4,3,2,1,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
923,21,18,2693,1,19,1,3,1,0,0,0,1,1,4,3,1,4,3,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1928,29,24,1091,1,17,1,3,1,0,0,0,2,3,3,4,1,1,3,4,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
950,38,1,13582,1,13,15,3,15,12,5,11,1,3,4,3,3,1,3,2,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
343,39,2,10938,0,25,20,1,19,6,11,8,2,4,3,3,3,3,4,4,0,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1666,43,15,17603,1,24,14,3,14,10,6,11,1,2,3,2,4,3,4,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1992,25,2,3977,6,19,7,2,2,2,0,2,1,1,4,3,1,3,3,3,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
131,58,10,13872,0,13,38,1,37,10,1,8,1,4,4,3,4,3,3,3,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
936,42,14,6244,7,17,10,6,5,4,0,3,1,2,3,2,2,3,3,1,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
198,30,2,2720,0,13,6,3,5,3,1,2,1,1,2,2,1,4,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2008,35,9,5098,1,19,10,5,10,7,0,8,1,4,2,3,2,3,3,2,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1604,28,24,2408,1,17,1,3,1,1,0,0,1,3,3,3,1,2,3,3,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1403,27,10,5769,1,11,6,3,6,2,4,4,1,3,4,2,2,4,3,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
733,27,10,8793,1,21,9,4,9,7,1,7,2,2,4,3,3,1,4,3,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1815,41,4,10447,0,13,23,3,22,14,13,5,1,1,3,3,3,3,3,4,1,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1572,53,2,10169,0,16,34,4,33,7,1,9,1,5,3,2,3,4,3,2,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
652,35,25,3681,4,14,9,3,3,2,0,2,1,2,1,2,2,4,3,4,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1693,26,7,2570,1,20,7,5,7,7,5,7,0,3,4,3,1,4,4,3,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1736,31,24,5238,2,20,9,3,5,4,1,4,2,1,4,3,2,4,4,4,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1033,37,11,4777,5,15,15,2,1,0,0,0,1,2,1,1,2,2,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1900,48,22,17174,3,11,24,3,22,17,4,7,2,3,4,3,4,4,3,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
174,50,12,9208,4,11,16,3,2,2,2,1,2,3,3,3,3,4,3,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1937,38,8,2133,1,16,20,3,20,11,0,7,2,3,4,2,2,2,3,3,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1004,30,22,2132,4,11,7,2,5,2,0,1,1,3,1,3,1,3,3,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
996,45,1,2270,3,14,8,2,5,3,0,2,1,4,4,3,1,4,3,4,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1813,43,9,2438,4,13,7,2,3,2,1,2,0,3,1,3,1,3,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1143,29,10,3291,0,14,8,2,7,5,1,1,2,3,4,3,1,2,3,4,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
981,53,2,14852,6,13,22,3,17,13,15,2,1,2,3,3,4,3,3,3,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1509,49,3,4789,4,25,10,3,3,2,1,2,1,2,3,2,2,1,4,1,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1827,47,4,10333,8,12,28,4,22,11,14,10,1,3,3,2,3,2,3,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1707,24,9,4401,1,16,5,1,5,3,0,4,1,3,3,4,1,3,3,4,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
200,41,9,2238,2,21,7,2,5,0,1,4,1,4,3,3,1,1,4,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
467,47,4,2976,3,19,5,3,0,0,0,0,2,1,2,3,2,3,3,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
330,32,4,3931,2,11,6,5,4,3,1,2,1,2,3,3,1,2,3,1,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1952,26,1,2867,0,13,8,6,7,7,7,6,1,3,3,3,1,1,3,4,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
100,35,1,4312,0,14,16,2,15,13,2,8,1,4,3,2,2,1,3,2,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
194,30,18,2632,1,14,5,4,5,4,0,4,1,3,1,3,1,3,3,3,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1568,30,29,9250,3,12,9,3,4,2,1,3,1,4,3,3,3,2,3,2,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
949,36,7,4678,2,18,8,6,6,2,0,1,1,4,2,3,1,4,3,3,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
456,30,5,6118,1,13,10,2,10,9,1,2,1,3,4,2,2,3,3,3,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1478,34,3,4759,3,18,15,2,13,9,3,12,1,3,4,1,2,1,3,4,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1138,49,8,13120,6,17,22,3,9,8,2,3,1,4,4,2,4,2,3,2,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1871,39,19,3902,8,14,7,2,2,2,2,2,1,4,4,3,2,4,3,2,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1866,43,6,19392,7,13,21,2,16,12,6,14,1,3,1,2,5,3,3,4,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
473,48,29,12504,3,21,15,3,0,0,0,0,1,1,1,3,3,3,4,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
599,41,10,6230,7,14,16,3,14,3,1,10,0,2,4,3,2,4,3,4,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2027,29,1,4787,9,14,4,3,2,2,2,2,1,4,1,3,1,4,3,2,3,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1303,25,1,2096,1,18,2,3,2,2,2,1,1,3,4,3,1,2,3,4,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1605,22,26,2814,1,14,4,2,4,2,1,3,0,2,2,2,1,3,3,2,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1842,31,18,2956,0,17,2,4,1,0,0,0,1,5,4,4,1,1,3,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
